source,url,title,body,domain,sub_domain,scraped_at
thehindu.com,https://www.thehindu.com/news/international/congo-and-uganda-report-263-confirmed-ebola-cases-with-43-deaths-africa-cdc-says/article71045060.ece,"Congo and Uganda report 263 confirmed Ebola cases with 43 deaths, Africa CDC says","More than 1,100 suspected cases ‌are being investigated, and 43 people are confirmed to ‌have died as a ‌result ⁠of the rare Bundibugyo strain of ⁠Ebola, Mr. Kaseya said in an FT op-ed published on May 31",Health,General,2026-06-03T09:38:23.110718
thehindu.com,https://www.thehindu.com/news/international/who-hails-five-ebola-recoveries-as-new-treatment-centre-opens-in-eastern-congo/article71044623.ece,WHO hails five Ebola recoveries as new treatment centre opens in eastern Congo,"The recovery of five patients marks a significant shift in Congo’s intense battle against Ebola, declared a global health emergency by World Health Organisation (WHO) on May 17 (Sunday)",Health,General,2026-06-03T09:38:23.110921
thehindu.com,https://www.thehindu.com/videos/hyperbaric-oxygen-therapy-what-it-is-where-it-works-and-its-limits-the-hindu-health-wrap/article71044007.ece,"Hyperbaric oxygen therapy: What it is, where it works, and its limits | The Hindu Health Wrap","In this episode of Health Wrap, Ramya Kannan, Health Editor, The Hindu, speaks with Dr. V. B. Narayana Murthy, consultant plastic surgeon and hyperbaric oxygen physician at Cosmetic Surgery One, about hyperbaric oxygen therapy",Health,General,2026-06-03T09:38:23.111161
thehindu.com,https://www.thehindu.com/opinion/op-ed/how-tamil-nadus-healthcare-leads-by-example/article71045666.ece,How Tamil Nadu’s healthcare leads by example,The State offers the country a healthcare system that is accessible,Health,General,2026-06-03T09:38:23.111409
thehindu.com,https://www.thehindu.com/sci-tech/health/whatsapp-training-and-tenecteplase-injection-bring-heart-attack-care-to-rural-punjab/article71020047.ece,"WhatsApp, training and tenecteplase injection bring heart attack care to rural Punjab","By combining WhatsApp-based coordination, training for frontline healthcare workers, and the clot-busting injection tenecteplase, doctors are improving access to timely heart attack care in rural Punjab",Health,General,2026-06-03T09:38:23.111624
thehindu.com,https://www.thehindu.com/sci-tech/health/herbal-cigarettes-no-safer-than-tobacco-finds-iitgn-illinois-study/article71037273.ece,"Herbal cigarettes no safer than tobacco, finds IITGN-Illinois study","Study published ahead of World No Tobacco Day says emissions from herbal cigarettes can match or exceed those from conventional tobacco products, raising concerns over regulatory gaps and misleading health claims",Health,General,2026-06-03T09:38:23.111871
thehindu.com,https://www.thehindu.com/sci-tech/health/prevalence-of-diabetes-continues-to-climb-in-southern-states-nfhs/article71041418.ece,Prevalence of diabetes continues to climb in southern States: NFHS,"Andhra Pradesh, Kerala, and Tamil Nadu emerge as hotspots for overweight and obese adults, the National Family Health Survey-6 shows",Health,General,2026-06-03T09:38:23.112085
thehindu.com,https://www.thehindu.com/data/women-live-longer-but-spend-more-of-those-years-with-illness/article71041233.ece,Women live longer but spend more of those years with illness,"Despite decades of medical progress, the gap between how many healthy years women get and how many men get has not moved",Health,General,2026-06-03T09:38:23.112285
thehindu.com,https://www.thehindu.com/sci-tech/health/india-needs-to-expand-the-quantum-of-community-health-workers/article71042123.ece,‘India needs to expand the quantum of community health workers’,"‘Like ASHA, we need Ashok as a male health care worker in each village’",Health,General,2026-06-03T09:38:23.112518
thehindu.com,https://www.thehindu.com/sci-tech/health/knock-knees-in-children-why-it-happens-and-when-medical-attention-is-required/article70977839.ece,Knock knees in children: why it happens and when medical attention is required,"Most cases of genu valgum resolve naturally with growth, but persistent deformity, pain, or walking difficulty may require medical attention",Health,General,2026-06-03T09:38:23.112892
thehindu.com,https://www.thehindu.com/news/national/andhra-pradesh/60-of-cancer-cases-attributed-to-tobacco-consumption/article71041537.ece,60% of cancer cases attributed to tobacco consumption,Alarming rise in female patients addicted to chewing,Health,General,2026-06-03T09:38:23.113109
thehindu.com,https://www.thehindu.com/news/national/only-153-children-aged-6-23-months-receive-adequate-diet-nfhs-6/article71041451.ece,Only 15.3% children aged 6-23 months receive adequate diet: NFHS-6,"Survey also shows decline in exclusive breastfeeding among children aged under six months, from 63.7% in NFHS-5 to 55.8% in NFHS-6",Health,General,2026-06-03T09:38:23.113339
thehindu.com,https://www.thehindu.com/news/cities/Coimbatore/bu-establishes-facility-for-advanced-radiation-treatment-training-through-industry-partnership/article71041500.ece,BU establishes facility for advanced radiation treatment training through industry partnership,"Facility is expected to be used for advanced treatment planning education and research in radiation treatment, which plays a vital role in modern cancer therapy by destroying cancerous tissues while sparing healthy organs",Health,General,2026-06-03T09:38:23.113520
thehindu.com,https://www.thehindu.com/podcast/in-focus-weekend-if-you-are-a-trauma-survivor-what-does-it-take-to-heal/article71041493.ece,"In Focus Weekend | If you are a trauma survivor, what does it take to heal?",Join Nishtha Lamba as she explores trauma’s impact on lives and paths to healing for millions in India.,Health,General,2026-06-03T09:38:23.113681
thehindu.com,https://www.thehindu.com/sci-tech/science/explained-what-is-genome-sequencing-and-why-does-the-genome-india-project-matter/article66723854.ece,Explained | What is genome sequencing and why does the Genome India Project matter?,"Sequencing 10,000 Indian human genomes under the centre-backed project would mean that therapies could be customized for identified genetic variants among the Indian population",Health,General,2026-06-03T09:38:23.113951
thehindu.com,https://www.thehindu.com/sci-tech/health/how-inflammatory-bowel-diseases-affect-growth-in-children/article71028853.ece,How inflammatory bowel diseases affect growth in children,"Inflammatory bowel diseases such as Crohn’s disease and ulcerative colitis can affect growth, nutrition, puberty, and emotional wellbeing in children. Early diagnosis and multidisciplinary care are essential to prevent long-term complications.",Health,General,2026-06-03T09:38:23.114213
thehindu.com,https://www.thehindu.com/sci-tech/health/why-dermatologists-are-warning-against-salon-botox-fillers-lasers-and-iv-drips/article71027818.ece,"Why dermatologists are warning against salon botox, fillers, lasers and IV Drips","The CDSCO’s recent clarification that injectables do not qualify as cosmetics comes amid growing concern among dermatologists, who warn of burns, severe allergic reactions, botched fillers and even HIV risks linked to poorly regulated aesthetic procedures, now done in salons, wellness clinics and even at home",Health,General,2026-06-03T09:38:23.114402
thehindu.com,https://www.thehindu.com/sci-tech/health/latest-govt-survey-shows-improved-menstrual-hygiene-among-indian-women/article71041023.ece,Latest govt survey shows improved menstrual hygiene among Indian women,"According to the health survey, the use of hygienic methods of menstrual protection among women in 15-24 age group has increased from 77.6% in 2019-2021 to 79.2% in 2023-24",Health,General,2026-06-03T09:38:23.114641
thehindu.com,https://www.thehindu.com/sci-tech/health/strengthening-primary-care-could-improve-early-eye-cancer-detection-in-children/article70993286.ece,Strengthening primary care could improve early eye cancer detection in children,"Retinoblastoma can often be detected early through a visible white glow in the eye. Improving awareness, routine screening, and coordinated referrals can help strengthen early childhood eye healthcare and improve outcomes.",Health,General,2026-06-03T09:38:23.114876
thehindu.com,https://www.thehindu.com/sci-tech/health/baby-may-be-out-but-risks-might-remain-what-mothers-should-know-about-postpartum-preeclampsia/article70986811.ece,"Baby may be out, but risks might remain: what mothers should know about postpartum preeclampsia","The common belief is that after the birth of the child and the expulsion of placenta, complications related to pregnancy such as high blood pressure are gone. This is not true. Mothers must remain vigilant during the six-week period after delivery",Health,General,2026-06-03T09:38:23.115152
thehindu.com,https://www.thehindu.com/sci-tech/health/if-you-are-living-longer-you-might-as-well-live-healthier-says-gopichand/article71036638.ece,"If you are living longer, you might as well live healthier, says Gopichand","The former badminton player and chief national coach for the India national badminton team on The Longevity Code, his recently-released book, co-authored with physician-scientist Dr Sophia Pathai",Health,General,2026-06-03T09:38:23.115390
thehindu.com,https://www.thehindu.com/news/national/kerala/national-family-health-survey-6-kerala-leads-in-womens-obesity-and-ncd-prevalence/article71038060.ece,National Family Health Survey-6: Kerala leads in women’s obesity and NCD prevalence,"Significant gains for State in immunisation coverage, child nutrition and maternal and child health",Health,General,2026-06-03T09:38:23.115654
thehindu.com,https://www.thehindu.com/news/national/telangana/education-and-bank-usage-rise-among-telangana-women-yet-nearly-1-in-3-report-spousal-violence/article71040499.ece,"Education and bank usage rise among Telangana women, yet nearly 1 in 3 report spousal violence",,Health,General,2026-06-03T09:38:23.115826
thehindu.com,https://www.thehindu.com/sci-tech/health/over-90-of-indian-babies-born-in-hospitals-87-of-one-year-olds-fully-vaccinated-nfhs-6/article71037506.ece,"Over 90% of Indian babies born in hospitals, 87% of one-year-olds fully vaccinated: NFHS-6","Survey conducted in 2023-2024 found reduced stunting, severe wasting among young children, improvements in services and nutrition for pregnant women, progress towards universal vaccination",Health,General,2026-06-03T09:38:23.116023
thehindu.com,https://www.thehindu.com/sci-tech/health/cancer-institute-hosts-state-level-consultation-on-tobacco-control/article71037395.ece,Cancer Institute hosts State-level consultation on tobacco control,Meeting held as part of World No Tobacco Day observance focused on protecting public health policies from tobacco industry interference,Health,General,2026-06-03T09:38:23.116191
thehindu.com,https://www.thehindu.com/news/national/telangana/telangana-records-highest-c-section-rate-in-india-nearly-6-in-10-babies-delivered-through-surgery/article71038006.ece,Telangana records highest C-section rate in India; nearly 6 in 10 babies delivered through surgery,,Health,General,2026-06-03T09:38:23.116374
thehindu.com,https://www.thehindu.com/sci-tech/health/who-announces-first-confirmed-ebola-recovery-in-drc-outbreak/article71037475.ece,WHO announces first confirmed Ebola recovery in DRC outbreak,"The DRC is on its 17th outbreak of the disease, the deadliest of which claimed nearly 2,300 lives out of 3,500 cases between 2018 and 2020",Health,General,2026-06-03T09:38:23.116590
thehindu.com,https://www.thehindu.com/sci-tech/health/child-health-improves-as-severe-diarrhoea-prevalence-falls-nfhs-6/article71037521.ece,Child health improves as severe diarrhoea prevalence falls: NFHS-6,Rotavirus is one of the leading causes of severe diarrhoea and dehydration among infants and young children,Health,General,2026-06-03T09:38:23.116896
thehindu.com,https://www.thehindu.com/sci-tech/health/one-day-of-extreme-heat-causes-3400-excess-deaths-across-india-study-estimates/article71036585.ece,"One day of extreme heat causes 3,400 excess deaths across India, study estimates","The result has direct and urgent implications for how India designs and funds its heat resilience architecture, the researchers said",Health,General,2026-06-03T09:38:23.117101
thehindu.com,https://www.thehindu.com/news/national/kerala/kerala-moots-three-day-menstrual-leave-for-schoolgirls/article71036352.ece,Kerala moots three-day menstrual leave for schoolgirls,"After university students, menstrual leave is proposed to be extended to school students under Project Menstrual Dignity, according to Governor’s policy address in Assembly. Students will get up to three days of menstrual leave a month",Health,General,2026-06-03T09:38:23.117403
thehindu.com,https://www.thehindu.com/news/national/tamil-nadu/tuberculosis-death-rates-decline-in-6-districts-after-roll-out-of-kasanoi-erappila-thittam-finds-study/article71034146.ece,"Tuberculosis death rates decline in 6 districts after roll-out of Kasanoi Erappila Thittam, finds study","The programme, which is India’s first State-wide and State-specific differentiated TB care initiative to reduce TB deaths, was launched in April 2022",Health,General,2026-06-03T09:38:23.117670
thehindu.com,https://www.thehindu.com/news/international/african-unions-health-agency-vows-ebola-bundibugyo-vaccine-by-end-of-2026/article71034628.ece,African Union's health agency vows Ebola Bundibugyo vaccine by end of 2026,Head of Africa CDC said he had received a message from the Russian Health Ministry claiming to have already developed a vaccine against the strain; Uganda’s confirmed Ebola cases rise to eight,Health,General,2026-06-03T09:38:23.117854
thehindu.com,https://www.thehindu.com/news/national/right-to-trauma-care-of-citizens-integral-part-of-right-to-life-supreme-court/article71035736.ece,Right to trauma care of citizens integral part of right to life: Supreme Court,A Bench of Justices J.K. Maheshwari and A.S. Chandurkar also directed the States to furnish periodic compliance reports by organising monthly meetings and uploading the minutes on the concerned portals,Health,General,2026-06-03T09:38:23.118055
thehindu.com,https://www.thehindu.com/sci-tech/health/one-pair-of-feet-women-work-and-tb-in-mumbai/article71027972.ece,"One pair of feet: women, work and TB in Mumbai",A look at how women pushed to the margins in Mumbai live with TB while working informal jobs,Health,General,2026-06-03T09:38:23.118307
thehindu.com,https://www.thehindu.com/sci-tech/health/too-few-people-know-about-bladder-cancer-and-its-symptoms-its-time-to-change-this/article70986170.ece,Too few people know about bladder cancer and its symptoms. It’s time to change this,Smoking is by far the biggest driver: nearly half of all bladder cancers come back to it. Tobacco-derived chemicals concentrate in urine and cover the bladder lining for hours; quitting smoking helps over time,Health,General,2026-06-03T09:38:23.118489
thehindu.com,https://www.thehindu.com/sci-tech/health/should-you-get-a-second-medical-opinion-a-surgeon-explains-why-doing-so-can-make-you-a-more-confident-patient/article71033865.ece,Should you get a second medical opinion? A surgeon explains why doing so can make you a more confident patient,"Understanding the origins of second opinions, how they are used today and what steps you can take to decide whether you should obtain one can help you navigate your care with more confidence",Health,General,2026-06-03T09:38:23.118811
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/global-temperatures-to-reach-near-record-highs-in-next-five-years-report-finds/article71033212.ece,"Global temperatures to reach near-record highs in next five years, report finds",The UN weather agency and the U.K.’s Met Office have forecast continued global warming and faster temperature rise in the Arctic over the coming years,Health,General,2026-06-03T09:38:23.118954
thehindu.com,https://www.thehindu.com/news/cities/Madurai/ebola-drill-conducted-at-thoothukudi-medical-college-hospital/article71033409.ece,Ebola drill conducted at Thoothukudi Medical College Hospital,,Health,General,2026-06-03T09:38:23.119099
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/10-home-remedies-to-avoid-swine-flu/articleshow/4888598.cms,10 home remedies to avoid swine flu,Are the rising swine flu casualties giving you jitters?,Health,General,2026-06-03T09:38:24.939036
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/now-just-pop-a-pill-to-stop-blood-clots/articleshow/4905951.cms,Now just pop a pill to stop blood clots,"Blood clots, which are responsible foir killing many people every year, can now be treated without needles, i.e by oral medication.",Health,General,2026-06-03T09:38:24.939379
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/hysterectomy-through-belly-button-leaves-no-scars/articleshow/4904370.cms,Hysterectomy through belly button leaves no scars,"Doctors have operated on a woman which they claim is the first hysterectomy in Europe through a tiny incision in her belly button, leaving no visible outward scars.",Health,General,2026-06-03T09:38:24.939594
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/kissing-can-cause-herpes/articleshow/4902526.cms,Kissing can cause herpes,"The Australian Herpes Management Forum says that once you are affected with the Herpes virus, it stays in the body and can reactivate at any time.",Health,General,2026-06-03T09:38:24.939831
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/a-sweeter-broccoli-to-cut-heart-diseases/articleshow/4901158.cms,A sweeter broccoli to cut heart diseases,"Scientists claimed to have developed a new variety of broccoli that is not only grown naturally, but also tastes sweeter and has 40% more anti-oxidants than the normal to reduce risks of heart disease and cancer.",Health,General,2026-06-03T09:38:24.940054
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/havan-for-bacteria-free-homes-study/articleshow/4900831.cms,'Havan' for bacteria-free homes: Study,Want to lead a healthy life and free your home from bacteria? Perform 'havan' at regular intervals.,Health,General,2026-06-03T09:38:24.940283
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/a-cot-mattress-that-mimics-the-womb/articleshow/4899153.cms,A cot mattress that mimics the womb,"It's a dream come true for tired-out-moms, a revolutionary new cot mattress which mimics the sensation of the womb to keep babies happy at night.",Health,General,2026-06-03T09:38:24.940495
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/india-should-trains-its-doctors-in-infectious-diseases/articleshow/4898948.cms,India should trains its doctors in infectious diseases,"With India battling swine flu, an eminent Indian-American doctor has said it is the right time the government in the country accelerate process of training its doctors in infectious diseases or else it could be too late to bring the situation under control.",Health,General,2026-06-03T09:38:24.940689
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/cadila-to-apply-for-clinical-trials-for-swine-flu-vaccine/articleshow/4881843.cms,Cadila to apply for clinical trials for swine flu vaccine,Cadila Pharmaceutical will seek the govt's nod in two days for initiating clinical trials for a vaccine against swine flu.,Health,General,2026-06-03T09:38:24.940978
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/synthetic-bedding-can-cause-asthma/articleshow/4880666.cms,Synthetic bedding 'can cause asthma',A new study has claimed synthetic bedding can aggravate asthma more than feather products as it contains high levels of fungal cells.,Health,General,2026-06-03T09:38:24.941263
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/new-wave-of-swine-flu-could-sicken-millions/articleshow/4878048.cms,New wave of Swine flu could sicken millions,"As countries grapple with the Swine flu, experts have warned that a new wave of the deadly virus is ready and could sicken millions.",Health,General,2026-06-03T09:38:24.941539
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/now-an-hiv-blocking-gel-for-women/articleshow/4876890.cms,"Now, an HIV blocking gel for women","Scientists have developed a ""molecular condom"", which they claim is a vaginal gel to help protect women from contracting HIV during sexual intercourse.",Health,General,2026-06-03T09:38:24.941731
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/homeopathy-can-cure-swine-flu-claims-practitioner/articleshow/4874614.cms,"Homeopathy can cure swine flu, claims practitioner","At a time the country is grappling with H1N1 virus and Tamiflu tablet is belived to be the only solution, a well-known medical practitioner today claimed that people can have a cost-effective treatment in homeopathy for swine flu.",Health,General,2026-06-03T09:38:24.941924
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/breast-cancer-cases-surge-as-cervical-dips/articleshow/4861388.cms,Breast cancer cases surge as cervical dips,"Fewer women in India now suffer from cervical cancer - counted among the worst of killers. However, breast cancer cases have shot up alarmingly.",Health,General,2026-06-03T09:38:24.942189
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/why-dentures-grow-new-teeth/articleshow/4858155.cms,Why dentures? Grow new teeth,"Scientists in Japan have managed to grow teeth from stem cells, a development that could make dentures redundant.",Health,General,2026-06-03T09:38:24.942387
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/men-who-do-household-chores-more-likely-to-marry/articleshow/4857184.cms,Men who do household chores more likely to marry,"According to University of Oxford, Men who do household chores are more likely to marry a girl of their choice.",Health,General,2026-06-03T09:38:24.942652
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/otc-ec-and-abortion-pills-cause-menstrual-problems/articleshow/4854058.cms,OTC EC and abortion pills cause menstrual problems,Gynaecologists have noticed a sharp spike in cases of menstrual complications among young women who are repeatedly using OTC EC and abortion pills.,Health,General,2026-06-03T09:38:24.942924
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/uv-radiation-blinding-rural-folk-finds-study/articleshow/4847122.cms,"UV radiation blinding rural folk, finds study",Why is every alternate person in rural India above the age of 40 blinded by cataract when only one in five in cities has the disease?,Health,General,2026-06-03T09:38:24.943190
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/70m-diabetics-in-india-by-2015-study/articleshow/4836201.cms,70m diabetics in India by 2015: Study,"India is heading towards a diabetic explosion with 70 million people to be affected by 2015, a decade ahead of expectations.",Health,General,2026-06-03T09:38:24.943454
timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/texting-while-driving-increases-risk-of-crashing/articleshow/4828947.cms,Texting while driving increases risk of crashing,Don't text while driving as a new study suggests that doing so increases the risk of a crash much more than talking or listening on a mobile phone.,Health,General,2026-06-03T09:38:24.943643
thehindu.com,https://www.thehindu.com/news/cities/bangalore/bhoomi-habba-returns-to-bengaluru/article71051093.ece,Bhoomi Habba returns to Bengaluru,"The 18th edition of Visthar’s annual environment and sustainability festival will offer an array of events and stalls that closely align with its core theme: Restore, Reclaim – Community Paths to Climate Action",Environment,Climate,2026-06-03T09:38:26.883469
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/tigress-zeenat-gives-birth-to-four-cubs-in-similipal-boost-to-translocation-effort/article71052567.ece,Tigress Zeenat gives birth to four cubs in Similipal,"Forest Department takes special measures to ensure safety of mother and cubs, and their movements are being continuously monitored, says Odisha CM Mohan Majhi",Environment,Climate,2026-06-03T09:38:26.884019
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/kaziranga-records-first-yellow-throated-marten/article71053318.ece,Kaziranga records first yellow-throated marten,"The species is found across the Himalayan region and other parts of the northeastern region, including Assam",Environment,Climate,2026-06-03T09:38:26.884614
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/southwest-monsoon-2026-arrival-in-kerala-new-date-june-imd/article71051507.ece,Monsoon ‘likely to set in’ over Kerala around June 4: IMD,"Upper-air cyclonic circulation off the south Kerala coast is expected to aid final push, and the IMD has forecast isolated heavy to very heavy rainfall over Kerala over the next six to seven days",Environment,Climate,2026-06-03T09:38:26.885061
thehindu.com,https://www.thehindu.com/business/Industry/extreme-heat-tests-indias-record-milk-production/article71054177.ece,Extreme heat tests India's record milk production,"Extreme heat means cows ‌eat less, make less milk, struggle to conceive and produce fewer live offspring, experts say, while farmers spend more trying to keep animals cool and fertile",Environment,Climate,2026-06-03T09:38:26.885547
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/can-kitchen-waste-replace-lpg-this-indian-startup-thinks-so/article71047593.ece,Can kitchen waste replace LPG? This Indian startup thinks so,"As India grapples with LPG shortages and rising energy insecurity, Pune-based climate entrepreneur Priyadarshan Sahasrabuddhe is helping households, housing societies and businesses convert food waste into clean cooking fuel through compact biogas systems",Environment,Climate,2026-06-03T09:38:26.886046
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/cub-deaths-prompt-preventive-measures-for-asiatic-lions-in-bhavnagar/article71049594.ece,Cub deaths prompt preventive measures for Asiatic lions in Bhavnagar,"Steps include extensive health-monitoring exercise, including deworming, de-ticking and intensified field surveillance, officials say",Environment,Climate,2026-06-03T09:38:26.886559
thehindu.com,https://www.thehindu.com/news/national/odisha/gram-sabha-consent-fabricated-to-divert-forest-for-mining-bauxite-say-villagers-in-odishas-koraput/article71048380.ece,"Gram Sabha consent fabricated to divert forest for mining bauxite, say villagers in Odisha’s Koraput","Villagers from Balda and Banur villages allege that Kalinga Alumina Limited, an Adani subsidiary, the panchayat, and district officials colluded to forge the signatures of dead, injured, and absent people on resolutions that consented to the mining",Environment,Climate,2026-06-03T09:38:26.887171
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/eight-crested-ibises-released-in-japan-decades-after-extinction/article71047419.ece,Eight crested ibises released in Japan decades after extinction,The birds have been raised at a conservation centre on Sado Island following a successful captive-breeding program and ten more birds are waiting to be released,Environment,Climate,2026-06-03T09:38:26.887795
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/analysing-the-link-between-adaptability-and-species-success-of-elvira-rat-cutch-rock-rat/article71044108.ece,"Analysing the link between adaptability and species success of Elvira rat, Cutch rock rat","R. Brawin Kumar, a wildlife biologist, told the rock rats are primary food sources for species such as the Bengal fox. “Their protection and presence in these landscapes is crucial for the local rocky ecosystems they inhabit,” he said.",Environment,Climate,2026-06-03T09:38:26.888362
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/is-india-getting-hotter/article71042280.ece,Is India getting hotter? | Explained,Are the world’s hottest cities mostly in India? How do urban heat islands work? Will the El Niño impact monsoons?,Environment,Climate,2026-06-03T09:38:26.888986
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/what-is-bangladeshs-padma-barrage/article71041259.ece,What is Bangladesh’s Padma Barrage?,,Environment,Climate,2026-06-03T09:38:26.889491
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/inside-chinas-green-transition/article71037848.ece,Inside China’s green transition,"Ningbo, in southern Zhejiang Province of China, was once a historic maritime hub shaped by Buddhist culture and trade. It has now emerged as a key hub for showcasing China’s green industrial push, where electric vehicles, advanced manufacturing, and tightly integrated supply chains are powering the country’s bid for global leadership in the technologies of the future. Ananth Krishnan reports from the port city",Environment,Climate,2026-06-03T09:38:26.890061
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/nagaland-yields-a-new-to-science-cascade-frog-species/article71040301.ece,Nagaland yields a new-to-science cascade frog species,"Recorded from Kiphire district, the frog has been named Amolops kamal to honour the mentor of one of the six scientists involved in the study",Environment,Climate,2026-06-03T09:38:26.890686
thehindu.com,https://www.thehindu.com/opinion/editorial/concrete-fever-on-india-and-heat-management/article71038035.ece,Concrete fever: On India and heat management,India must mandate green cover and reflective materials for its cities,Environment,Climate,2026-06-03T09:38:26.890969
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/ngt-seeks-response-from-centre-states-regarding-heatwave-conditions-across-country/article71037160.ece,"NGT seeks response from Centre, States regarding heatwave conditions across country","It added that after distinguishing between urban and rural heatwave conditions, a policy with region-specific strategies and adaptation planning is required.",Environment,Climate,2026-06-03T09:38:26.891183
thehindu.com,https://www.thehindu.com/sci-tech/science/is-a-heatwave-really-a-wave-of-heat/article71007778.ece,Is a heatwave really a wave of heat?,"A heatwave, often misconceived as a wave of heat sweeping across the atmosphere, is actually a prolonged period of elevated temperatures caused by stable high-pressure systems.",Environment,Climate,2026-06-03T09:38:26.891357
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/explained-el-nino-la-nina-and-changing-weather-patterns/article66152173.ece,"Explained | El Niño, La Niña and changing weather patterns",We are currently in the first triple dip La Niña of the century.,Environment,Climate,2026-06-03T09:38:26.891564
thehindu.com,https://www.thehindu.com/news/cities/bangalore/this-ai-driven-platform-is-taking-bengalurus-garbage-complaints-public/article71027848.ece,This AI-driven platform is taking Bengaluru’s garbage complaints public,"Built using AI tools, NammaKasa maps garbage complaints to civic wards, helping residents, marshals and officials identify and resolve waste blackspots across Bengaluru",Environment,Climate,2026-06-03T09:38:26.891789
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/global-temperatures-to-reach-near-record-highs-in-next-five-years-report-finds/article71033212.ece,"Global temperatures to reach near-record highs in next five years, report finds",The UN weather agency and the U.K.’s Met Office have forecast continued global warming and faster temperature rise in the Arctic over the coming years,Environment,Climate,2026-06-03T09:38:26.892064
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/rise-of-urban-heat-islands-across-india-green-humour-by-rohan-chakravarty/article71024098.ece,Rise of urban heat islands across India | Green Humour by Rohan Chakravarty,,Environment,Climate,2026-06-03T09:38:26.892247
thehindu.com,https://www.thehindu.com/news/national/gujarat/4-lion-cubs-die-in-gujarats-gir-forest-region-17-isolated-amid-viral-infection-scare/article71031878.ece,"4 lion cubs die in Gujarat's Gir forest region, 17 isolated amid viral infection scare",Chief Minister Bhupendra Patel held a high-level meeting over the development,Environment,Climate,2026-06-03T09:38:26.892429
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/glass-windows-in-common-indian-buildings-are-killing-many-birds/article71029172.ece,Glass windows in common Indian buildings are killing many birds,"Bird-glass collisions are emerging as an undercounted threat in India, with birds flying into reflective or transparent glass panels in homes, schools, offices and apartment buildings; experts say many small and migratory birds are injured or killed by these human-made structures",Environment,Climate,2026-06-03T09:38:26.892631
thehindu.com,https://www.thehindu.com/news/national/himachal-pradesh/indian-army-iaf-contain-major-forest-fire-in-himachals-kasauli-slopes/article71029584.ece,"Indian Army, IAF contain major forest fire in Himachal’s Kasauli slopes",The combined operation stretched over 15 hours through the night and into the following day; no loss of life or injuries reported; operations are continuing over inaccessible stretches,Environment,Climate,2026-06-03T09:38:26.892870
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/new-toad-species-recorded-in-meghalaya-named-after-khasi-womens-attire/article71027776.ece,New toad species recorded in Meghalaya named after Khasi women’s attire,"Duttaphyrnus dhara, described from Mawphlang in East Khasi Hills district, differs significantly from two of its closest relatives",Environment,Climate,2026-06-03T09:38:26.893137
thehindu.com,https://www.thehindu.com/sci-tech/energy-and-environment/supreme-court-constitutes-panel-under-home-secretary-to-draw-up-action-plan-to-clean-yamuna/article71028583.ece,Supreme Court constitutes panel under Home Secretary to draw up action plan to clean Yamuna,"Bench directs the committee to prepare a Yamuna Action Plan, while conveying profound grief that the river has been reduced to ‘little more than a sewage canal’",Environment,Climate,2026-06-03T09:38:26.893358
